Plnt,ABC,CC Ind,MRP,Material,UM,SLoc,Bin,Unres Qty On Hand,  Last Count,Std Cst,Material description,MS,MS2
US53,C,X,TY6,336744-0010,EA,1000,,0.000,,840.50,"PULLEY ASSY,ADT DRIVE",RG,
US53,C,X,TY6,336746-0010,EA,1000,,0.000,,"2,260.25","ADT ASSY,BELT DRIVE",RG,
US53,C,X,TY6,336747-0010,EA,1000,,0.000,,"1,889.91","BREADBOARD ASSY,RAIL,36X24",RG,
US53,C,X,TY6,336748-0010,EA,1000,,0.000,,"1,215.00","BREADBOARD ASSY,RAIL,24X24",RG,
US53,C,X,TY6,336749-0010,EA,1000,,0.000,,"2,477.16","BREADBOARD ASSY,36X36 W/CROSSED RAILS",RG,
US53,C,X,TY6,336750-0010,EA,1000,,0.000,,"2,339.91","BREADBOARD ASSY,2 RAILS,36&24IN LG",RG,
US53,C,X,TY6,336751-0010,EA,1000,,0.000,,161.96,"PULLEY ASSY,TIMING,AXIAL ROTATION",RG,
US53,C,X,TY6,336752-0010,EA,1000,,0.000,,488.44,"KIT,VERT MT ASSY,LM1 TB,17IN SPAN SUPP",RG,
US53,C,X,TY6,336752-0020,EA,1000,,0.000,,476.44,"KIT,VERT MT ASSY,LM1 TB,22IN SPAN SUPP",RG,
US53,C,X,TY6,336753-0010,EA,1000,,0.000,,536.64,"MOUNT ASSY,BD CHAMBER",RG,
US53,C,X,TY6,336754-0010,EA,1000,,0.000,,"11,878.34","LASER ASSY,9400",RG,
US53,C,X,TY6,336755-0010,EA,1000,,0.000,,"2,077.46","SENSOR ASSY,DISP,HIGH RES,3100",RG,
US53,C,X,TY1,336756-0010,EA,1000,SHIP FLR,0.000,,"24,919.40","BASE ASSY,LOWER,FRAME,3450",RG,
US53,C,X,TY6,336757-0010,EA,1000,,0.000,,"2,801.57","ATTACHMENT ASSY,LM2 TO XHEAD",RG,
US53,C,X,TY6,336758-0010,EA,1000,,0.000,,"5,449.21","BASE ASSY,LM2 AND FAN,3450",RG,
US53,C,X,TY6,336759-0010,EA,1000,,0.000,,130.00,"FRAME ASSY,REACTION,HALF,3450",RG,
US53,C,X,TY6,336760-0010,EA,1000,,0.000,,"1,641.27","FRAME ASSY,REACTION,LOWER,3450",RG,
US53,C,X,TY6,336761-0010,EA,1000,,0.000,,"33,796.33","LOAD FRAME ASSY,3450,ETP CLP,LOW REACT",RG,
US53,C,X,TY6,336762-0010,EA,1000,,0.000,,481.94,"MOUNT ASSY,KEYBOARD,MONITOR",RG,
US53,C,X,TY1,336764-0010,EA,1000,I2-B,0.000,,914.00,"SLIDE ASSY,11 IN TRAVEL,RT ANGLE GEARBOX",RG,
US53,C,X,TY6,336765-0010,EA,1000,,0.000,,212.58,"BUSHING ASSY,H/C CHAMBER,UPPER,3300/3450",RG,
US53,C,X,TY6,336766-0010,EA,1000,,0.000,,548.40,"BEARING ASSY,SLIDING",RG,
US53,C,X,TY6,336767-0010,EA,1000,,0.000,,"4,364.30","KIT,HYDRAULIC,9400,PUMP CABLE",RG,
US53,C,X,TY6,336767-0020,EA,1000,,0.000,,"4,314.04","KIT,HYDRAULIC,9400,NO PUMP CABLE",RG,
US53,C,X,TY6,336768-0010,EA,1000,,0.000,,"3,583.02","STAGE ASSY,X-Y",RG,
US53,C,X,TY6,336769-0010,EA,1000,,0.000,,"3,263.85","FRAME ASSY,LM1 COMPACT,BELLOWS ONLY,BD",RG,
US53,C,X,TY6,336770-0010,EA,1000,,0.000,,"2,041.68","ADJUSTMENT ASSY,OUTPUT SHAFT",RG,
US53,C,X,TY6,336771-0010,EA,1000,,0.000,,"4,976.18","SENSOR ASSY,LOAD,6-AXIS",RG,
US53,C,X,TY6,336772-0010,EA,1000,,0.000,,337.32,"STAND ASSY,PUMP",RG,
US53,C,X,TY6,336773-0010,EA,1000,,0.000,,861.32,"COVER ASSY,TOP 3450,FANS",RG,
US53,C,X,TY6,336774-0010,EA,1000,,0.000,,335.40,"PLUG ASSY,CHAMBER,BOTTOM",RG,
US53,C,X,TY6,336775-0010,EA,1000,,0.000,,565.13,"PAN ASSY,SPLASH",RG,
US53,C,X,TY6,336776-0010,EA,1000,B4-G,0.000,,"2,956.52","GRIP SET,TISSUE,BIODYNAMIC",RG,
US53,C,X,TY6,336777-0010,EA,1000,,0.000,,210.14,"KIT,HYDRAULIC,CUSTOMER LEVEL",CP,
US53,C,X,TY6,336778-0000,EA,1000,,0.000,,764.27,"PLACEHOLDER,BEND,TOOL",RG,
US53,C,X,TY6,336778-0010,EA,1000,,0.000,,906.71,"TOOL,BEND,20mm RAD,8 CART",RG,
US53,C,X,TY6,336778-0020,EA,1000,,0.000,,764.27,"TOOL,BEND,45 mm RAD",RG,
US53,C,X,TY6,336778-0030,EA,1000,,0.000,,707.90,"TOOL,BEND,9mm RAD,8 CART",RG,
US53,C,X,TY6,336778-0040,EA,1000,,0.000,,690.02,"TOOL,BEND,10mm RAD,8 CART",RG,
US53,C,X,TY6,336778-0050,EA,1000,,0.000,,708.17,"TOOL,BEND,15mm RAD,8 CART",RG,
US53,C,X,TY6,336778-0060,EA,1000,,0.000,,"1,231.45","TOOL,BEND,20mm RAD,12 CART",RG,
US53,C,X,TY6,336778-0070,EA,1000,,0.000,,"1,016.43","TOOL,BEND,25mm RAD,12 CART",RG,
US53,C,X,TY6,336778-0080,EA,1000,,0.000,,757.85,"TOOL,BEND,25mm RAD,8 CART",RG,
US53,C,X,TY6,336778-0090,EA,1000,,0.000,,643.10,"TOOL,BEND,35mm RAD",RG,
US53,C,X,TY6,336779-0010,EA,1000,,0.000,,411.46,"MOUNT ASSY,VIDEO CAMERA",RG,
US53,C,X,TY6,336780-0010,EA,1000,,0.000,,"2,546.52","KIT,VIDEO EXT,LED LIGHT,CAMERA STAND",RG,
US53,C,X,TY6,336782-0010,EA,1000,,0.000,,893.00,"BEARING ASSY,SPHERICAL",RG,
US53,C,X,TY6,336783-0010,EA,1000,,0.000,,315.77,"ASSY,ROD END,SDWS,LEFT HAND",RG,
US53,C,X,TY6,336783-0020,EA,1000,,0.000,,315.77,"ASSY,ROD END,SDWS,RIGHT HAND",RG,
US53,C,X,TY1,336784-0010,EA,1000,E4-D,0.000,,"1,840.90","SHAFT ASSY,V-CLAMP",RG,
US53,C,X,TY6,336785-0010,EA,1000,,0.000,,"5,373.55","LOAD FRAME ASSY,3220,STD 21.5IN COLUMN L",RG,
US53,C,X,TY6,336787-0010,EA,1000,,0.000,,789.00,"SHAFT ASSY,OUTPUT",RG,
US53,C,X,TY6,336789-0010,EA,1000,,0.000,,"3,792.96","FRAME ASSY,UPPER,3510",RG,
US53,C,X,TY6,336790-0010,EA,1000,,0.000,,383.67,"CLAMP KIT,COLUMN",RG,
US53,C,X,TY1,336791-0010,EA,1000,E5-A,0.000,,138.20,"STAND ASSY,T-SLOT FRAMING,HC CHAM,15.3 H",RG,
US53,C,X,TY1,336792-0010,EA,1000,O4,0.000,,153.28,"STAND ASSY,T-SLOT FRAMING,HC CHAM,9.1 H",RG,
US53,C,X,TY6,336793-0010,EA,1000,E5-B,0.000,,0.24,"STAND ASSY,T-SLOT FRAMING,HC CHAM,13.1 H",RG,
US53,C,X,TY6,336794-0010,EA,1000,E5-A,0.000,,0.24,"STAND ASSY,T-SLOT FRAMING,HC CHAM,19.3 H",RG,
US53,C,X,TY6,336795-0010,EA,1000,,0.000,,556.05,"VALVE ASSY,RESTRICTOR,TUBING",RG,
US53,C,X,TY6,336796-0010,EA,1000,O2,0.000,09/13/2016,"4,042.93","VALVE ASSY,RESTRICTOR",RG,
US53,C,X,TY6,336797-0010,EA,1000,,0.000,,"10,293.39","CHAMBER ASSY,SPECIMEN,",RG,
US53,C,X,TY6,336798-0010,EA,1000,,0.000,,"1,178.02","PLATTEN ASSY,5mm",RG,
US53,C,X,TY6,336799-0010,EA,1000,,0.000,,318.02,"PLATEN ASSY,10mm",RG,
US53,C,X,TY6,336800-0010,EA,1000,,0.000,,875.29,"INCUBATOR ASSY,W/BULKHEAD",RG,
US53,C,X,TY6,336801-0010,EA,1000,,0.000,,"8,341.28","FRAME ASSY,LM1 TRIAXIAL BD",RG,
US53,C,X,TY6,336802-0010,EA,1000,,0.000,,161.11,"SENSOR ASSY,CHEMICAL",RG,
US53,C,X,TY6,336803-0010,EA,1000,,0.000,,"5,583.47","PUMP ASSY,5 PUMPS,ENCLSR",RG,
US53,C,X,TY6,336804-0010,EA,1000,,0.000,,94.95,"CLAMP ASSY,UPPER SHAFT CLAMP&LOAD CELL",RG,
US53,C,X,TY6,336805-0010,EA,1000,,0.000,,"19,014.47","SYSTEM ASSY,AXIAL,LM1 TRIAXIAL BD",RG,
US53,C,X,TY6,336806-0010,EA,1000,,0.000,,854.12,"ATTACHMENT ASSY,CROSSHEAD",RG,
US53,C,X,TY6,336807-0010,EA,1000,,0.000,,592.69,"STAND ASSY,CHAMBER",RG,
US53,C,X,TY6,336808-0010,EA,1000,,0.000,,666.80,"TOOL,FIXTURE,CROSSHEAD ASSY",RG,
US53,C,X,TY6,336809-0010,EA,1000,,0.000,,274.10,"STAND ASSY,RESTRICTOR VALVE",RG,
US53,C,X,TY6,336810-0010,EA,1000,,0.000,,"1,022.72","PLATE ASSY,LOAD,AXIAL",RG,
US53,C,X,TY6,336811-0010,EA,1000,,0.000,,"1,387.60","SENSOR ASSY,PRESSURE,0-50PSI,FLUSH DIAPH",OB,OB
US53,C,X,TY6,336812-0010,EA,1000,,0.000,,554.68,"RACK ASSY,EQUIPMENT,2 POST,3 SHELF",RG,
US53,C,X,TY6,336813-0010,EA,1000,E6-D,0.000,,"1,823.65","POWERHEAD ASSY,NO TB MNT,NEG POL",RG,
US53,C,X,TY6,336814-0010,EA,1000,,0.000,,"53,783.32","BD ASSY,TRIAXIAL HYDROSTATIC,4-SPECIMEN",RG,
US53,C,X,TY6,336815-0010,EA,1000,,0.000,,826.20,"LOCK ASSY,3300 TORSION",RG,
US53,C,X,TY6,336816-0010,EA,1000,,0.000,,"4,801.64","MOTOR ASSY,TORSION,29N-m CONT",RG,
US53,C,X,TY6,336817-0010,EA,1000,,0.000,,"4,719.76","SYSTEM ASSY,BD MULTIPURPOSE,ORTH OR VASC",RG,
US53,C,X,TY6,336818-0010,EA,1000,,0.000,,"1,307.44","SENSOR ASSY,ADT,+/-30 DEG,LM1 TORSION,BD",RG,
US53,C,X,TY6,336819-0010,EA,1000,O4,0.000,08/12/2016,"1,011.35","MOUNT,LASER,4-SPECIMEN BD",RG,
US53,C,X,TY6,336820-0010,EA,1000,,0.000,,"1,420.34","GUIDE ASSY,SHAFT",RG,
US53,C,X,TY6,336822-0010,EA,1000,,0.000,,"2,171.28","POWERHEAD ASSY,LM1,COMP BD,POS POLARITY",RG,
US53,C,X,TY6,336822-0020,EA,1000,,0.000,,"1,964.72","POWERHEAD ASSY,LM1,COMP BD,NEG POLARITY",RG,
US53,C,X,TY6,336822-0030,EA,1000,,0.000,,"2,185.31","POWERHEAD ASSY,LM1,COMP BD,POS POL,5200",RG,
US53,C,X,TY6,336822-0040,EA,1000,,0.000,,"1,978.75","POWERHEAD ASSY,LM1,COMP BD,NEG POL,5200",RG,
US53,C,X,TY6,336823-0010,EA,1000,B5-D,0.000,,"1,483.34","GRIP ASSY,BD,316SST,GRIT BLAST FACE",RG,
US53,C,X,TY6,336823-0020,EA,1000,B5-D,0.000,,597.82,"GRIP ASSY,BD,316SST,KNURLED FACE",RG,
US53,C,X,TY6,336824-0010,EA,1000,,0.000,,239.86,"LIFT ASSY,3450",RG,
US53,C,X,TY6,336826-0010,EA,1000,,0.000,,"6,284.98","CHAMBER ASSY,TEMP,240V,3450",RG,
US53,C,X,TY6,336827-0010,EA,1000,,0.000,,341.20,"BELLOWS ASSY,PULSATILE",RG,
US53,C,X,TY6,336828-0010,EA,1000,,0.000,,"5,524.88","PULSATILE ASSY,4 SPECIMEN",RG,
US53,A,A,TY8,336829-0010,EA,1100,,0.000,,"2,428.99","POWERHEAD ASSY,LM1,TB",RG,
US53,A,A,TY8,336829-0010,EA,1000,V1-B,4.000,11/06/2024,"2,428.99","POWERHEAD ASSY,LM1,TB",RG,
US53,A,X,TY8,336830-0010,EA,1100,,0.000,,"3,351.06","POWERHEAD ASSY,LM1,9100",RG,
US53,A,X,TY8,336830-0010,EA,1000,SO1-B,0.000,04/09/2018,"3,351.06","POWERHEAD ASSY,LM1,9100",RG,
US53,C,X,TY6,336833-0010,EA,1000,,0.000,,"1,076.96","PUMP,W/ MNT & CONN,IMS,102 mL/min",RG,
US53,C,X,TY6,336834-0010,EA,1000,F1-B,0.000,,"1,652.37","PUMP,W/ MNT & CONN,IEG,1760 mL/min",RG,
US53,C,X,TY6,336837-0010,EA,1000,,0.000,,"11,080.29","CHAMBER,H/C AXIAL,3200,120V",RG,
US53,C,X,TY6,336837-0020,EA,1000,,0.000,,"11,085.88","CHAMBER,H/C AXIAL,3200,230V",RG,
US53,C,X,TY6,336838-0010,EA,1000,,0.000,,100.00,"BUSHING ASSY,TEMP,CHAMBER,3200",RG,
US53,C,X,TY6,336839-0010,EA,1000,R&D,0.000,,"5,667.24","FRAME ASSY,3100,LM1R2",DS,DS
US53,A,A,TY1,336840-0010,EA,1000,J3-C,3.000,01/21/2021,"5,465.71","SYSTEM ASSY,3100,LM1,OUTSOURCED",DS,DS
US53,C,X,TY6,336841-0010,EA,1000,,0.000,,"67,089.85","SYSTEM ASSY,9500",RG,
US53,C,X,TY6,336842-0010,EA,1000,,0.000,,81.18,"CARTRIDGE,BEND,20mm",RG,
US53,C,X,TY6,336843-0010,EA,1000,I3-C,8.000,,65.36,"CARTRIDGE ASSY,BEND,45mm",RG,
US53,C,X,TY6,336844-0010,EA,1000,,0.000,,"2,000.14","DRIVE ASSY,PUSHBAR",RG,
US53,C,X,TY6,336845-0010,EA,1000,,0.000,,"12,705.67","LINKAGE ASSY,MAIN,9500",RG,
US53,C,X,TY6,336846-0010,EA,1000,,0.000,,"10,929.94","CORE ASSY,LINKAGE,9500",RG,
US53,C,X,TY6,336847-0010,EA,1000,,0.000,,288.04,"SUPPORT ASSY,PRIMARY,9500",RG,
US53,C,X,TY6,336848-0010,EA,1000,,0.000,,250.97,"ROD ASSY,MOTOR DRIVE,LONG",RG,
US53,C,X,TY6,336849-0010,EA,1000,,0.000,,241.97,"ROD ASSY,MOTOR DRIVE,SHORT",RG,
US53,C,X,TY6,336850-0010,EA,1000,,0.000,,"7,610.66","MOTOR ASSY,LM2,FANS,LVDT",RG,
US53,C,X,TY6,336851-0010,EA,1000,O1,0.000,08/12/2016,84.72,"BEND TOOL,37mm BEND RADIUS,9500",RG,
US53,C,X,TY6,336852-0010,EA,1000,O3,0.000,,68.37,"BEND TOOL,22mm BEND RADIUS,9500",RG,
US53,C,X,TY6,336853-0010,EA,1000,O3,0.000,05/18/2016,84.04,"BEND TOOL,3.25mm BEND RADIUS,9500",RG,
US53,C,X,TY6,336854-0010,EA,1000,,0.000,,136.28,"SHAFT ASSY,SAMPLE,12-SPECIMEN,9500",RG,
US53,C,X,TY6,336855-0010,EA,1000,,0.000,,"4,474.14","PULSATILE ASSY,12 SPECIMEN,9500",RG,
US53,C,X,TY6,336856-0010,EA,1000,,0.000,,120.49,"LINK ASSY,TORSION,9500",RG,
US53,C,X,TY6,336857-0010,EA,1000,,0.000,,132.73,"LINK ASSY,DRIVE,BEND,9500",RG,
US53,C,X,TY6,336858-0010,EA,1000,,0.000,,"4,631.02","TORSION ASSY,SHORT,LINKAGE CORE,9500",RG,
US53,C,X,TY6,336859-0010,EA,1000,,0.000,,182.97,"LINK ASSY,TORSION SHAFT,SHORT,9500",RG,
US53,C,X,TY6,336860-0010,EA,1000,,0.000,,691.83,"BEARING ASSY,TORSION INPUT,SHORT,9500",RG,
US53,C,X,TY6,336861-0010,EA,1000,,0.000,,"4,750.67","TORSION ASSY,LONG,LINKAGE CORE,9500",RG,
US53,C,X,TY6,336862-0010,EA,1000,,0.000,,"2,013.16","MOUNT ASSY,LASER,9500",RG,
US53,C,X,TY6,336863-0010,EA,1000,,0.000,,"5,646.09","HATCH ASSY,9500",RG,
US53,C,X,TY6,336864-0010,EA,1000,,0.000,,"7,044.72","FRAME ASSY,AXIAL,LM1,MULTICHAMBER BD",DS,DS
US53,C,X,TY6,336865-0010,EA,1000,,0.000,,592.61,"CHAMBER ASSY,BD AXIAL,3RD GEN",RG,
US53,C,X,TY6,336871-0010,EA,1000,,0.000,,113.02,"STOP ASSY,ADJUSTABLE,9500",RG,
US53,C,X,TY6,336872-0010,EA,1000,,0.000,,"1,236.56","STABILIZER ASSY,TORSION DRIVE",RG,
US53,C,X,TY6,336873-0010,EA,1000,,0.000,,"1,326.43","LINK ASSY,TORSION DRIVE,9500",RG,
US53,C,X,TY6,336877-0010,EA,1000,,0.000,,745.00,"SHAFT ASSY,H/C CHAM,12.00L,3500",RG,
US53,C,X,TY6,336878-0010,EA,1000,,0.000,,45.79,"KIT,RADIUS TUBE,9110-12",RG,
US53,C,X,TY6,336878-0020,EA,1000,,0.000,,45.68,"KIT,RADIUS TUBE,9120-8",RG,
US53,C,X,TY6,336879-0010,EA,1000,,0.000,,"1,002.13","PUSHBAR ASSY,AXIAL,LM1  MULTICHAM,BD",RG,
US53,C,X,TY6,336880-0010,EA,1000,,0.000,,"7,331.08","MOTOR ASSY,LINEAR,3 IN TRAVEL,BREADBOARD",RG,
US53,C,X,TY6,336881-0010,EA,1000,,0.000,,"1,886.21","FIXTURE ASSY,TOOTH,3 IN TRAVEL,NO BATH",RG,
US53,C,X,TY6,336882-0010,EA,1000,,0.000,,734.92,"STAND ASSY,CHAMBER,MULTI CHAMBER,BD",DS,DS
US53,C,X,TY6,336883-0010,EA,1000,C3-D,0.000,,"1,350.02","MOUNT ASSY,LASER MIC,MULTI-CHAMBER",RG,
US53,C,X,TY6,336884-0010,EA,1000,,0.000,,"1,064.03","MOUNT ASSY,OPTICAL MIC,MULTI-CHAMBER",RG,
US53,C,X,TY6,336886-0010,EA,1000,,0.000,,"6,644.85","LOAD FRAME ASSY,3230,R2 MOTOR,24.5IN COL",RG,
US53,C,X,TY6,336887-0010,EA,1000,,0.000,,"1,787.00","MOTOR ASSY,DUAL,3230",RG,
US53,C,X,TY6,336889-0010,EA,1000,,0.000,,"19,793.86","TORSION ASSY,70NM PEAK,INC. CROSSHEAD",RG,
US53,C,X,TY6,336890-0010,EA,1000,,0.000,,"4,483.33","CROSSHEAD ASSY,AXIAL,3550",RG,
US53,C,X,TY6,336891-0010,EA,1000,,0.000,,"6,799.88","BATH ASSY,PLAN BI-AX,CART HTR,115V",RG,
US53,C,X,TY6,336891-0020,EA,1000,,0.000,,"6,706.72","BATH ASSY,PLAN BI-AX,CART HTR,230V",RG,
US53,C,X,TY6,336892-0010,EA,1000,,0.000,09/11/2018,"9,274.85","MOTOR ASSY,TORSION,26N-m",RG,
US53,C,X,TY6,336893-0010,EA,1000,,0.000,,"6,183.15","BATH ASSY,3330,MSF,110V",RG,
US53,C,X,TY6,336893-0020,EA,1000,,0.000,,"6,089.99","BATH ASSY,3330,MSF,230V",RG,
US53,C,X,TY6,336899-0010,EA,1000,,0.000,,"2,484.27","FRAME ASSY,TORSION,3330",RG,
US53,C,X,TY6,336900-0010,EA,1000,E3-F,0.000,,"1,351.20",BIODYNAMIC CHAMBER-MANI ASSY - VASCULAR,RG,
US53,C,X,TY6,336902-0010,EA,1000,,0.000,,"14,184.82","CHAMBER ASSY,AXIAL/TORSION,HOT/COLD,3330",RG,
US53,C,X,TY6,336903-0010,EA,1000,,0.000,,"9,271.70","BATH ASSY,RECT,3330 A/T,230V",RG,
US53,B,D,TY1,336904-0010,EA,1000,F2-A,1.000,05/01/2023,432.72,"FRAME ASSY,8020,VIDEO EXT,SWING AWAY",RG,
US53,C,B,TY6,336905-0010,EA,3000,,0.000,,"3,312.28","KIT,VIDEO EXT,3200 & 3300 MNT,LED LIGHT,",RG,
US53,C,B,TY6,336905-0010,EA,1000,R3-B,0.000,02/06/2020,"3,312.28","KIT,VIDEO EXT,3200 & 3300 MNT,LED LIGHT,",RG,
US53,C,X,TY6,336906-0010,EA,1000,,0.000,,"8,385.21","BATH ASSY,RECT,3330 AXIAL,230V",RG,
US53,C,X,TY6,336907-0010,EA,1000,,0.000,,"12,388.25","MOTOR ASSY,LM2 TB",RG,
US53,C,X,TY6,336908-0010,EA,1000,,0.000,,"46,380.30","MECHANISM,INTERNAL,6-AXIS,SINGLE SDWS",RG,
US53,C,X,TY6,336909-0010,EA,1000,,0.000,,"1,572.66","BATH ASSY,SPINAL,SINGLE STATION",RG,
US53,C,X,TY6,336910-0010,EA,1000,,0.000,,"1,412.30","COVER ASSY,LM2 TB",RG,
US53,C,X,TY6,336911-0010,EA,1000,,0.000,,"1,544.28","LINKAGE ASSY,FLEX-EXT",RG,
US53,C,X,TY6,336912-0010,EA,1000,,0.000,,"2,229.87","FRAME ASSY,INTERMEDIATE,AL,SDWS",RG,
US53,C,X,TY6,336913-0010,EA,1000,,0.000,,172.21,"ARM ASSY,LINKAGE",RG,
US53,C,X,TY6,336914-0010,EA,1000,,0.000,,"3,103.54","EXTENSION ASSY,LAT/FLEX",RG,
US53,C,X,TY6,336915-0010,EA,1000,,0.000,,"1,661.77","HOUSING ASSY,BEARING,LAT FLEX",RG,
US53,C,X,TY6,336916-0010,EA,1000,,0.000,,"9,235.65","SYSTEM ASSY,3330-AT TORSION BASE",CP,
US53,C,X,TY6,336917-0010,EA,1000,,0.000,,"13,795.03","SYSTEM ASSY,3330-AT HIGH TORQUE",CP,
US53,C,X,TY6,336918-0010,EA,1000,,0.000,,"3,017.75","SPLINE ASSY,AXIAL ROTATION",RG,
US53,C,X,TY6,336919-0010,EA,1000,,0.000,,582.97,"TOWER ASSY,SPRING,LM2",RG,
US53,C,X,TY6,336920-0010,EA,1000,,0.000,,89.27,"BUMPSTOP ASSY,FLEX-EXT",RG,
US53,C,X,TY6,336921-0010,EA,1000,,0.000,,"5,037.45","MOTOR ASSY,TORSION,5.64N-m,3200/LM1 TB",RG,
US53,C,X,TY6,336922-0010,EA,1000,,0.000,,"49,462.63","SYSTEM ASSY,SINGLE SDWS,6-AXIS LOAD CELL",RG,
US53,C,X,TY6,336923-0010,EA,1000,,0.000,,627.18,"BEARING ASSY,COMPRESSION",RG,
US53,C,X,TY6,336924-0010,EA,1000,,0.000,,183.80,"GUARD,MOTOR,LM2 WITH SPRING TOWER",RG,
US53,C,X,TY6,336925-0010,EA,1000,,0.000,,74.48,"FILTER ASSY,9210-12",RG,
US53,C,X,TY6,336926-0010,EA,1000,,0.000,,"3,759.94","MOTOR ASSY,DUAL LOAD PLATE,LM2,NO LVDT",RG,
US53,C,X,TY6,336926-0020,EA,1000,,0.000,,"4,469.34","MOTOR ASSY,DUAL LOAD PLATE,LM2,W/LVDT",RG,
US53,C,X,TY6,336927-0010,EA,1000,,0.000,,"1,138.00","SENSOR ASSY,LVDT,MECH,LM2,M12 CONN",RG,
US53,C,X,TY6,336928-0010,EA,1000,,0.000,,277.28,"HOOD,COVER,CLEAR,LM2 SINGLE STATION",RG,
US53,C,X,TY6,336929-0010,EA,1000,,0.000,,684.09,"COVER,MAIN,LM2 SINGLE STATION",RG,
US53,C,X,TY6,336931-0010,EA,1000,,0.000,,"16,742.27","MOTOR ASSY,SINGLE,LM3,3520",RG,
US53,C,X,TY6,336932-0010,EA,1000,,0.000,,"1,007.00","SYSTEM ASSY,9210 POWER UNIT,PULSATILE",RG,
US53,C,X,TY6,336933-0010,EA,1000,,0.000,,"1,943.10","MECH ASSY,ADD-ON,ANTI-ROTATE,3330",RG,
US53,C,X,TY6,336934-0010,EA,1000,,0.000,,"15,673.35","CHAMBER ASSY,TEMP,3550",RG,
US53,C,X,TY6,336935-0010,EA,1000,,0.000,,653.22,"SHAFT,AX/TORS,H/C CHAM,3330,9.000 LG",RG,
US53,C,X,TY6,336935-0020,EA,1000,,0.000,,638.39,"SHAFT,AX/TORS,H/C CHAM,3330,12.00 LG",RG,
US53,C,X,TY6,336936-0010,EA,1000,,0.000,,393.72,"FIXTURE ASSY,BATH,18-SPECIMENT,3200/3300",RG,
US53,C,X,TY6,336937-0010,EA,1000,,0.000,,"3,881.46","BATH ASSY,RECTANGULAR,3100,120V",OB,OB
US53,C,X,TY6,336937-0020,EA,1000,,0.000,,"4,039.99","BATH ASSY,RECTANGULAR,3100,230V",OB,OB
US53,C,X,TY6,336938-0010,EA,1000,,0.000,,873.83,"PANEL ASSY,REAR,BASE,3520",RG,
US53,C,X,TY6,336939-0010,EA,1000,,0.000,,478.65,"SHAFT,3.00 LG,ELF 3200 BATH",DS,
US53,C,X,TY6,336940-0010,EA,1000,,0.000,,538.65,"SHAFT,3.95 LG,ELF 3200 BATH",DS,
US53,C,X,TY6,336941-0010,EA,1000,,0.000,04/10/2017,582.32,"SHAFT,6.75 LG,ELF 3200 BATH",DS,
US53,C,X,TY6,336942-0010,EA,1000,,0.000,,"4,365.86","TORSION ASSY,3200,5.6N-m",RG,
US53,C,X,TY6,336943-0010,EA,1000,,0.000,,276.49,"PANEL ASSY,REAR,3520",RG,
US53,C,X,TY6,336944-0010,EA,1000,,0.000,,759.61,"SHAFT ASSY,H/C CHAM,3500,9.00 LG",RG,
US53,C,X,TY6,336944-0020,EA,1000,,0.000,,833.22,"SHAFT ASSY,H/C CHAM,3500,13.50 LG",RG,
US53,C,X,TY6,336945-0010,EA,1000,E5-D,0.000,,"3,568.07","POWERHEAD ASSY,1IN BELLOWS,VERT,LM1",RG,
US53,C,X,TY6,336946-0010,EA,1000,,0.000,,"2,578.21","KIT,9100 VERT MNT ASSY,1INCH BELLOWS",CP,
US53,C,X,TY6,336947-0010,EA,1000,,0.000,,"17,268.24","CHAMBER ASSY,HOT/COLD,3550,U-PRTS,SLDES",RG,
US53,C,X,TY6,336948-0010,EA,1000,,0.000,,"9,749.93","FRAME ASSY,NO LM2,ELEC LIFT,3330",RG,
US53,C,X,TY6,336949-0010,EA,1000,,0.000,,500.56,"KIT,HORIZ LOAD FRM MOUNTING,5100",RG,
US53,A,X,TY1,336950-0010,EA,1000,R1-A,0.000,12/07/2018,"7,488.43","FRAME ASSY,BASE,3330,NO LIFTS",RG,
US53,C,X,TY1,336951-0010,EA,1000,,0.000,,"3,440.26","CROSSHEAD ASSY,3330,NO LIFTS",RG,
US53,C,X,TY6,336952-0010,EA,1000,,0.000,,"7,574.71","MOTOR ASSY,STANDARD LM2",RG,
US53,C,X,TY1,336953-0010,EA,1000,,0.000,,"3,087.02","FRAME ASSY,LOWER,3330",RG,
US53,C,X,TY6,336954-0010,EA,1000,,0.000,,"8,091.66","FRAME ASSY,ADD-ON,UPGRADE,LM1 A/T,BD",RG,
US53,C,X,TY6,336955-0010,EA,1000,,0.000,,"1,760.02","BEARING ASSY,LM1 TORSION,BD",RG,
US53,C,X,TY6,336956-0010,EA,1000,,0.000,,"9,756.70","FRAME ASSY,3520/3550",RG,
US53,C,X,TY6,336957-0010,EA,1000,,0.000,,"9,226.29","BASE ASSY,MAIN,3520/3550",RG,
US53,C,X,TY6,336958-0010,EA,1000,,0.000,,"11,260.30","SYSTEM ASSY,LM1 A-T,BD",RG,
US53,C,X,TY6,336959-0010,EA,1000,,0.000,,"2,387.87","MOTOR ASSY,TORSION,LM1 BD",RG,
US53,C,X,TY6,336960-0010,EA,1000,,0.000,,"18,354.31","FRAME ASSY,WITH LM2,ELEC LIFT,3330",RG,
US53,C,X,TY6,336961-0010,EA,1000,,0.000,,792.33,"MECH ASSY,LVDT,LM2",RG,
US53,C,X,TY6,336962-0010,EA,1000,,0.000,,"2,334.66","FRAME ASSY,TORSION,3330",RG,
